Return,epk_overall,epk_cluster0,epk_cluster1
-0.15,0.930217897547034,0.840520700631333,0.91071378955347
-0.149,0.925925946744744,0.835490650255829,0.913396601461335
-0.148,0.921699150222584,0.830550635460177,0.916082745222538
-0.147,0.917536774641678,0.825699102987403,0.918771846296514
-0.146,0.913438101562947,0.8209345417726,0.921463522027173
-0.145,0.909402427260959,0.816255481768298,0.924157381568818
-0.144,0.905429062541277,0.811660492812629,0.926853025815024
-0.143,0.901517332561352,0.807148183538658,0.929550047330649
-0.142,0.897666576655041,0.80271720032334,0.932248030287161
-0.141,0.893876148160769,0.798366226274612,0.934946550401461
-0.14,0.890145414253416,0.794093980255216,0.937645174878404
-0.139,0.886473755779952,0.789899215941908,0.94034346235718
-0.138,0.882860567098855,0.785780720918759,0.943040962861791
-0.137,0.879305255923376,0.781737315803322,0.945737217755792
-0.136,0.87580724316866,0.777767853404501,0.948431759701507
-0.135,0.872365962802767,0.773871217910992,0.951124112623941
-0.134,0.868980861701623,0.77004632410922,0.953813791679573
-0.133,0.865651399507932,0.766292116629785,0.956500303230263
-0.132,0.862377048494073,0.762607569221396,0.959183144822476
-0.131,0.859157293429006,0.758991684051406,0.961861805172049
-0.13,0.855991631449225,0.755443491032026,0.964535764154713
-0.129,0.852879571933764,0.751962047171398,0.967204492802593
-0.128,0.849820636383299,0.748546435948702,0.969867453306924
-0.127,0.846814358303363,0.74519576671253,0.972524099027181
-0.126,0.843860283091685,0.741909174101798,0.975173874506877
-0.125,0.840957967929705,0.738685817488484,0.97781621549624
-0.124,0.838106981678268,0.735524880441536,0.980450548981998
-0.123,0.835306904777523,0.732425570211301,0.983076293224508
-0.122,0.832557329151069,0.729387117233881,0.985692857802446
-0.121,0.829857858114357,0.726408774654831,0.988299643665294
-0.12,0.827208106287388,0.723489817871652,0.990896043193841
-0.119,0.824607699511732,0.720629544094558,0.993481440268927
-0.118,0.822056274771898,0.71782727192503,0.996055210348659
-0.117,0.819553480121089,0.715082340951664,0.998616720554297
-0.116,0.81709897461138,0.7123941113629,1.00116532976505
-0.115,0.81469242822835,0.709761963576179,1.003700388722
-0.114,0.812333521830207,0.707185297883154,1.00622124014129
-0.113,0.810021947091456,0.704663534110563,1.00872721883692
-0.112,0.807757406451139,0.702196111296412,1.01121765185322
-0.111,0.80553961306571,0.699782487381143,1.01369185860721
-0.11,0.803368290766579,0.697422138913462,1.01614915104115
-0.109,0.801243174022392,0.69511456077054,1.01858883378532
-0.108,0.799164007906091,0.692859265892317,1.0210102043312
-0.107,0.797130548066818,0.690655785029645,1.02341255321543
-0.106,0.795142560706732,0.688503666506037,1.02579516421433
-0.105,0.7931998225628,0.686402475992817,1.02815731454956
-0.104,0.791302120893623,0.684351796297453,1.03049827510462
-0.103,0.789449253471406,0.6823512271649,1.03281731065269
-0.102,0.787641028579105,0.680400385091801,1.03511368009566
-0.101,0.785877265012882,0.678498903153372,1.03738663671458
-0.1,0.784157792089926,0.676646430842875,1.03963542843155
-0.099,0.782482449661747,0.674842633923539,1.04185929808321
-0.098,0.780851088133054,0.673087194292853,1.04405748370574
-0.097,0.779263568486297,0.671379809859148,1.04622921883155
-0.096,0.77771976231202,0.669720194430402,1.04837373279765
-0.095,0.776219551845114,0.668108077615233,1.05049025106563
-0.094,0.774762830007117,0.666543204736053,1.05257799555332
-0.093,0.773349500454686,0.66502533675437,1.05463618497814
-0.092,0.771979477634375,0.663554250208246,1.05666403521192
-0.091,0.770652686843885,0.662129737161951,1.05866075964737
-0.09,0.769369064299927,0.660751605167836,1.06062556957586
-0.089,0.768128557212866,0.659419677240514,1.06255767457663
-0.088,0.76693112386833,0.658133791843403,1.06445628291709
-0.087,0.765776733715952,0.656893802887756,1.06632060196429
-0.086,0.764665367465453,0.655699579744283,1.06814983860714
-0.085,0.763597017190259,0.654551007267511,1.0699431996894
-0.084,0.762571686438874,0.653447985833043,1.07169989245308
-0.083,0.761589390354229,0.652390431387894,1.07341912499207
-0.082,0.76065015580125,0.651378275514113,1.07510010671572
-0.081,0.759754021502897,0.650411465505912,1.0767420488221
-0.08,0.758901038184924,0.649489964460555,1.07834416478054
-0.079,0.758091268729663,0.648613751383272,1.07990567082326
-0.078,0.757324788339097,0.647782821306521,1.08142578846295
-0.077,0.756601684707552,0.646997185423878,1.08290395968017
-0.076,0.755922058204319,0.646256871238962,1.08434004063173
-0.075,0.755286022066551,0.645561922729722,1.0857339436282
-0.074,0.754693702602794,0.64491240052854,1.08708559262956
-0.073,0.754145239407535,0.644308382118556,1.08839492324969
-0.072,0.753640785587154,0.643749962046715,1.08966188275329
-0.071,0.753180507997712,0.64323725215402,1.09088643004503
-0.07,0.752764587495001,0.642770381823555,1.09206853565115
-0.069,0.752393219197345,0.642349498246842,1.09320818169349
-0.068,0.752066612761606,0.641974766709162,1.09430536185601
-0.067,0.751784992672948,0.641646370894496,1.09536008134383
-0.066,0.751548598548876,0.641364513210799,1.09637235683503
-0.065,0.751357685458129,0.641129415136343,1.09734221642509
-0.064,0.751212524255039,0.640941317587951,1.09826969956422
-0.063,0.751113401929979,0.64080048131196,1.09915485698758
-0.062,0.751060621976573,0.640707187298827,1.09999775063861
-0.061,0.751054504776381,0.640661737222335,1.10079845358549
-0.06,0.751095388001796,0.640664453904441,1.10155704993092
-0.059,0.751183627037946,0.640715681806844,1.10227363471534
-0.058,0.751319595424416,0.640815787550441,1.10294831381369
-0.057,0.751503628135426,0.640965102840901,1.10358120382597
-0.056,0.751735640121066,0.641163540159693,1.10417243196155
-0.055,0.752015361021524,0.641410829318719,1.10472213591769
-0.054,0.752342536626702,0.641706720415196,1.10523046375211
-0.053,0.752716929624735,0.642050984521364,1.10569757375
-0.052,0.753138319262996,0.642443413286111,1.10612363428561
-0.051,0.753606501025868,0.642883818561035,1.10650882367852
-0.05,0.754121286328624,0.643372032050052,1.10685333004485
-0.049,0.754682502226833,0.643907904981699,1.10715735114356
-0.048,0.755289991140696,0.644491307803332,1.10742109421805
-0.047,0.755943610593792,0.645122129896502,1.1076447758333
-0.046,0.756643232965694,0.645800279312801,1.1078286217086
-0.045,0.757388745257998,0.646525682529532,1.10797286654628
-0.044,0.758180048873281,0.647298284224612,1.10807775385646
-0.043,0.759017059406558,0.648118047070134,1.1081435357781
-0.042,0.75989970644883,0.648984951544074,1.10817047289663
-0.041,0.760827933402328,0.649898995759652,1.10815883405819
-0.04,0.761801697307074,0.650860195311906,1.10810889618086
-0.039,0.762820968678425,0.651868583141054,1.10802094406299
-0.038,0.763885731355256,0.652924209412266,1.10789527018889
-0.037,0.764995982358466,0.6540271414115,1.10773217453206
-0.036,0.766151731759523,0.655177463457074,1.10753196435612
-0.035,0.767353002558755,0.65637527682668,1.10729495401382
-0.034,0.768599830573126,0.657620699699587,1.10702146474409
-0.033,0.769892264333251,0.658913867113783,1.10671182446758
-0.032,0.771230364989404,0.660254930937857,1.10636636758067
-0.031,0.77261420622631,0.661644059857421,1.10598543474837
-0.03,0.774043874186495,0.663081439375926,1.10556937269607
-0.029,0.775519467402011,0.664567271829725,1.10511853400062
-0.028,0.777041096734339,0.666101776417266,1.10463327688064
-0.027,0.778608885322302,0.667685189242338,1.10411396498645
-0.026,0.780222968537823,0.669317763371286,1.1035609671898
-0.025,0.781883493949376,0.670999768904155,1.10297465737344
-0.024,0.783590621292969,0.672731493059737,1.10235541422086
-0.023,0.785344522450563,0.674513240274516,1.10170362100634
-0.022,0.787145381435754,0.676345332315529,1.10101966538541
-0.021,0.788993394386642,0.67822810840718,1.10030393918603
-0.02,0.79088876956575,0.680161925372062,1.09955683820049
-0.019,0.792831727366918,0.682147157785876,1.09877876197833
-0.018,0.794822500329046,0.684184198146539,1.09797011362037
-0.017,0.796861333156645,0.686273457057596,1.09713129957401
-0.016,0.798948482747071,0.688415363426098,1.09626272942994
-0.015,0.801084218224408,0.690610364675082,1.09536481572047
-0.014,0.803268820979915,0.692858926970856,1.09443797371947
-0.013,0.805502584718989,0.695161535465288,1.09348262124425
-0.012,0.807785815514578,0.697518694553316,1.09249917845932
-0.011,0.810118831867019,0.699930928145944,1.09148806768227
-0.00999999999999998,0.812501964770241,0.702398779958976,1.09044971319189
-0.00899999999999998,0.814935557784309,0.704922813817793,1.08938454103853
-0.00799999999999998,0.817419967114275,0.707503613978489,1.08829297885698
-0.00699999999999998,0.819955561695312,0.71014178546569,1.08717545568177
-0.00599999999999998,0.822542723284115,0.712837954427441,1.08603240176517
-0.005,0.825181846556546,0.715592768507535,1.08486424839793
-0.004,0.827873339211522,0.718406897235701,1.08367142773273
-0.003,0.830617622081133,0.721281032436088,1.08245437261056
-0.002,0.833415129246996,0.724215888654529,1.08121351639012
-0.001,0.836266308162835,0.727212203605045,1.07994929278015
0,0.83917161978331,0.730270738636152,1.07866213567496
0.001,0.842131538699086,0.733392279217496,1.077352478993
0.002,0.84514655327818,0.736577635447414,1.07602075651879
0.003,0.848217165813579,0.739827642582031,1.07466740174803
0.004,0.851343892677164,0.743143161586548,1.07329284773602
0.005,0.854527264479964,0.746525079709397,1.07189752694949
0.00599999999999998,0.857767826238759,0.749974311079989,1.07048187112179
0.00699999999999998,0.861066137549069,0.753491797330812,1.06904631111153
0.00799999999999998,0.864422772764563,0.757078508244667,1.06759127676469
0.00899999999999998,0.867838321182914,0.760735442427892,1.06611719678014
0.00999999999999998,0.871313387238145,0.764463628010438,1.06462449857878
0.011,0.874848590699514,0.768264123373726,1.06311360817608
0.012,0.878444566876953,0.772138017907259,1.06158495005827
0.013,0.882101966833146,0.776086432794997,1.06003894706196
0.014,0.885821457602245,0.780110521832565,1.05847602025739
0.015,0.889603722415315,0.784211472276416,1.05689658883516
0.016,0.893449460932529,0.788390505726127,1.05530106999656
0.017,0.897359389482168,0.792648879041046,1.05368987884739
0.018,0.901334241306487,0.796987885292609,1.05206342829535
0.019,0.905374766814488,0.801408854753657,1.05042212895089
0.02,0.909481733841655,0.805913155926194,1.04876638903161
0.021,0.913655927916705,0.810502196609081,1.04709661427012
0.022,0.917898152535407,0.815177425007214,1.04541320782535
0.023,0.922209229441518,0.819940330883861,1.04371657019731
0.024,0.92658999891489,0.824792446757855,1.04200709914523
0.025,0.931041320066798,0.829735349147469,1.04028518960912
0.026,0.935564071142535,0.834770659862878,1.03855123363465
0.027,0.940159149831326,0.839900047349186,1.03680562030131
0.028,0.944827473583597,0.845125228082139,1.03504873565393
0.029,0.949569979935664,0.850447968018695,1.03328096263736
0.03,0.954387626841843,0.855870084104788,1.03150268103438
0.031,0.959281393014058,0.861393445842694,1.02971426740677
0.032,0.964252278268957,0.867019976920557,1.02791609503948
0.033,0.96930130388256,0.872751656906762,1.02610853388788
0.034,0.974429512952485,0.878590523011947,1.02429195052803
0.035,0.979637970767742,0.884538671921642,1.02246670810991
0.036,0.984927765186127,0.890598261702633,1.02063316631361
0.037,0.990300007019207,0.896771513786319,1.01879168130836
0.038,0.9957558304249,0.903060715032527,1.01694260571439
0.039,1.00129639330764,0.909468219877377,1.0150862885676
0.04,1.00692287772608,0.915996452569048,1.01322307528689
0.041,1.01263649030836,0.922647909495418,1.01135330764422
0.042,1.01843846267484,0.929425161607848,1.00947732373723
0.043,1.02433005186823,0.936330856945523,1.00759545796448
0.044,1.03031254079113,0.943367723265075,1.00570804100309
0.045,1.03638723865087,0.950538570780405,1.00381539978896
0.046,1.04255548141144,0.957846295017935,1.00191785749927
0.047,1.04881863225254,0.965293879792779,1.00001573353739
0.048,1.05517808203561,0.972884400311626,0.998109343520027
0.049,1.06163524977654,0.980621026408463,0.996198999266612
0.05,1.06819158312505,0.988507025919582,0.994285008790858
0.051,1.07484855885046,0.996545768204698,0.992367676294417
0.052,1.08160768333362,1.00474072782137,0.990447302162606
0.053,1.0884704930648,1.01309548836036,0.988524182962121
0.054,1.09543855514719,1.02161374644986,0.9865986114407
0.055,1.10251346780583,1.0302993159373,0.984670876528669
0.056,1.1096968609014,1.03915613225749,0.982741263342328
0.057,1.11699039644874,1.04818825699674,0.980810053189108
0.058,1.12439576913953,1.057399882663,0.978877523574455
0.059,1.13191470686868,1.06679533767264,0.976943948210378
0.06,1.13954897126398,1.07637909156522,0.975009597025622
0.061,1.14730035821843,1.08615576045811,0.973074736177396
0.062,1.15517069842465,1.09613011275369,0.971139628064618
0.063,1.16316185791066,1.10630707511264,0.969204531342609
0.064,1.17127573857642,1.11669173870734,0.96726970093921
0.065,1.17951427873029,1.12728936577078,0.965335388072242
0.066,1.18787945362449,1.13810539645684,0.963401840268284
0.067,1.19637327598883,1.14914545602907,0.961469301382704
0.068,1.20499779656149,1.16041536239604,0.959538011620903
0.069,1.21375510461601,1.17192113401257,0.957608207560722
0.07,1.22264732848311,1.18366899816722,0.955680122175965
0.071,1.23167663606624,1.19566539967796,0.953753984860997
0.072,1.24084523534945,1.20791701001899,0.951830021456355
0.073,1.25015537489609,1.22043073690364,0.94990845427536
0.074,1.25960934433689,1.23321373434939,0.947989502131649
0.075,1.26920947484555,1.24627341325318,0.946073380367614
0.076,1.27895813960018,1.25961745250689,0.944160300883689
0.077,1.28885775422861,1.27325381068472,0.942250472168454
0.078,1.2989107772354,1.28719073833663,0.940344099329511
0.079,1.3091197104084,1.30143679092406,0.938441384125095
0.08,1.31948709920237,1.31600084243673,0.936542524996379
0.081,1.33001553309715,1.33089209973204,0.934647717100445
0.082,1.34070764592761,1.34612011764139,0.93275715234387
0.083,1.35156611618233,1.3616948148908,0.930871019416903
0.084,1.36259366726803,1.37762649088671,0.928989503828197
0.085,1.37379306773615,1.39392584342138,0.927112787940062
0.086,1.38516713146818,1.41060398735603,0.925241051004199
0.087,1.39671871781569,1.42767247434454,0.923374469197889
