,Return,epk_cluster0,0,1
0,-0.15,0.840520700631333,0.6907362977701978,0.9903051034924681
1,-0.149,0.835490650255829,0.6882108773777806,0.9827704231338774
2,-0.148,0.830550635460177,0.6856902617821199,0.9754110091382342
3,-0.147,0.825699102987403,0.6831759392977912,0.9682222666770148
4,-0.146,0.8209345417726,0.6806693285949031,0.9611997549502967
5,-0.145,0.816255481768298,0.678171782873999,0.9543391806625969
6,-0.144,0.811660492812629,0.6756845937295203,0.9476363918957377
7,-0.143,0.807148183538658,0.6732089947255471,0.941087372351769
8,-0.142,0.80271720032334,0.670746164705873,0.9346882359408071
9,-0.141,0.798366226274612,0.6682972308588596,0.9284352216903643
10,-0.14,0.794093980255216,0.6658632715560995,0.9223246889543326
11,-0.139,0.789899215941908,0.6634453189825862,0.9163531129012299
12,-0.138,0.785780720918759,0.661044361574872,0.9105170802626459
13,-0.137,0.781737315803322,0.6586613462825561,0.9048132853240878
14,-0.136,0.777767853404501,0.6562971806674137,0.8992385261415884
15,-0.135,0.773871217910992,0.6539527348534695,0.8937897009685145
16,-0.134,0.77004632410922,0.6516288433404084,0.8884638048780317
17,-0.133,0.766292116629785,0.6493263066918793,0.8832579265676908
18,-0.132,0.762607569221396,0.6470458931093719,0.8781692453334202
19,-0.131,0.758991684051406,0.6447883399016499,0.8731950282011622
20,-0.13,0.755443491032026,0.6425543548589231,0.8683326272051289
21,-0.129,0.751962047171398,0.6403446174711394,0.8635794768716567
22,-0.128,0.748546435948702,0.6381597732435202,0.8589330986538837
23,-0.127,0.74519576671253,0.6360004298673526,0.8543911035577073
24,-0.126,0.741909174101798,0.6338671708683451,0.8499511773352509
25,-0.125,0.738685817488484,0.6317605581500437,0.8456110768269244
26,-0.124,0.735524880441536,0.629681133007229,0.8413686278758429
27,-0.123,0.732425570211301,0.6276294170866366,0.8372217233359653
28,-0.122,0.729387117233881,0.6256059132999412,0.8331683211678209
29,-0.121,0.726408774654831,0.6236111066934955,0.8292064426161665
30,-0.12,0.723489817871652,0.6216454652789127,0.8253341704643913
31,-0.119,0.720629544094558,0.6197094408282112,0.8215496473609049
32,-0.118,0.71782727192503,0.6178034696368789,0.8178510742131812
33,-0.117,0.715082340951664,0.6159279732578543,0.8142367086454737
34,-0.116,0.7123941113629,0.6140833592091512,0.8107048635166487
35,-0.115,0.709761963576179,0.6122700216574992,0.8072539054948589
36,-0.114,0.707185297883154,0.6104883420801461,0.8038822536861618
37,-0.113,0.704663534110563,0.6087386899066745,0.8005883783144516
38,-0.112,0.702196111296412,0.6070214231424559,0.7973707994503682
39,-0.111,0.699782487381143,0.6053368889751495,0.7942280857871366
40,-0.11,0.697422138913462,0.6036854243654316,0.7911588534614925
41,-0.109,0.69511456077054,0.6020673566229544,0.7881617649181256
42,-0.108,0.692859265892317,0.6004830039683706,0.7852355278162633
43,-0.107,0.690655785029645,0.5989326760820655,0.7823788939772245
44,-0.106,0.688503666506037,0.5974166746401154,0.7795906583719586
45,-0.105,0.686402475992817,0.5959352938378532,0.7768696581477809
46,-0.104,0.684351796297453,0.5944888209012638,0.7742147716936423
47,-0.103,0.6823512271649,0.5930775365863437,0.7716249177434564
48,-0.102,0.680400385091801,0.5917017156578713,0.7690990545257307
49,-0.101,0.678498903153372,0.5903615925733449,0.7666362137333992
50,-0.1,0.676646430842875,0.5890572847858,0.76423557689995
51,-0.099,0.674842633923539,0.5877888872338793,0.7618963806131988
52,-0.098,0.673087194292853,0.5865564966331948,0.7596178919525113
53,-0.097,0.671379809859148,0.5853602120292335,0.7573994076890626
54,-0.096,0.669720194430402,0.5842001353321808,0.7552402535286231
55,-0.095,0.668108077615233,0.5830763718349191,0.753139783395547
56,-0.094,0.666543204736053,0.5819890307153687,0.7510973787567373
57,-0.093,0.66502533675437,0.5809382255242719,0.7491124479844682
58,-0.092,0.663554250208246,0.5799240746594596,0.7471844257570324
59,-0.091,0.662129737161951,0.5789467018275889,0.7453127724963131
60,-0.09,0.660751605167836,0.5780062364942482,0.7434969738414239
61,-0.089,0.659419677240514,0.5771028143233199,0.7417365401577081
62,-0.088,0.658133791843403,0.5762365776063749,0.7400310060804312
63,-0.087,0.656893802887756,0.5754076756828777,0.7383799300926344
64,-0.086,0.655699579744283,0.5746162653518837,0.7367828941366822
65,-0.085,0.654551007267511,0.5738625112758837,0.7352395032591383
66,-0.084,0.653447985833043,0.5731465863773862,0.7337493852886997
67,-0.083,0.652390431387894,0.5724686722287788,0.7323121905470091
68,-0.082,0.651378275514113,0.5718289594359601,0.7309275915922658
69,-0.081,0.650411465505912,0.5712276480161709,0.7295952829956531
70,-0.08,0.649489964460555,0.5706649477704102,0.7283149811506997
71,-0.079,0.648613751383272,0.5701410786507434,0.7270864241158007
72,-0.078,0.647782821306521,0.5696562711227888,0.7259093714902531
73,-0.077,0.646997185423878,0.5692107665235386,0.7247836043242173
74,-0.076,0.646256871238962,0.5688048174146919,0.7237089250632321
75,-0.075,0.645561922729722,0.5684386879315123,0.7226851575279317
76,-0.074,0.64491240052854,0.568112654127232,0.7217121469298481
77,-0.073,0.644308382118556,0.5678270042562411,0.7207897599808709
78,-0.072,0.643749962046715,0.56758202746401,0.71991789662942
79,-0.071,0.64323725215402,0.5673780016212507,0.7190965026867892
80,-0.07,0.642770381823555,0.5672152186648156,0.7183255449822943
81,-0.069,0.642349498246842,0.5670939889608868,0.7176050075327971
82,-0.068,0.641974766709162,0.5670146419419303,0.7169348914763937
83,-0.067,0.641646370894496,0.566977526730015,0.7163152150589771
84,-0.066,0.641364513210799,0.5669830127477393,0.7157460136738587
85,-0.065,0.641129415136343,0.5670314903178147,0.7152273399548713
86,-0.064,0.640941317587951,0.567123371252192,0.71475926392371
87,-0.063,0.64080048131196,0.5672590894314049,0.7143418731925151
88,-0.062,0.640707187298827,0.5674391013746253,0.7139752732230288
89,-0.061,0.640661737222335,0.5676638868007087,0.7136595876439613
90,-0.06,0.640664453904441,0.5679339491803236,0.7133949586285585
91,-0.059,0.640715681806844,0.5682498162789975,0.7131815473346905
92,-0.058,0.640815787550441,0.5686120406906984,0.7130195344101836
93,-0.057,0.640965102840901,0.5690211394786467,0.7129090662031553
