,Return,epk_overall,0,1
0,-0.15,0.930217897547034,0.7954817401358534,1.0649540549582146
1,-0.149,0.925925946744744,0.793166635612819,1.0586852578766692
2,-0.148,0.921699150222584,0.790835857487591,1.0525624429575768
3,-0.147,0.917536774641678,0.7884910020312869,1.0465825472520693
4,-0.146,0.913438101562947,0.786133645643718,1.040742557482176
5,-0.145,0.909402427260959,0.783765346176585,1.035039508345333
6,-0.144,0.905429062541277,0.7813876439845929,1.0294704810979611
7,-0.143,0.901517332561352,0.7790020627171511,1.024032602405553
8,-0.142,0.897666576655041,0.7766101098649982,1.0187230434450838
9,-0.141,0.893876148160769,0.7742132770775161,1.013539019244022
10,-0.14,0.890145414253416,0.7718130402680374,1.0084777882387945
11,-0.139,0.886473755779952,0.7694108595256112,1.0035366520342928
12,-0.138,0.882860567098855,0.7670081788527965,0.9987129553449134
13,-0.137,0.879305255923376,0.764606425749918,0.9940040860968341
14,-0.136,0.87580724316866,0.762207010666728,0.989407475670592
15,-0.135,0.872365962802767,0.759811326342798,0.984920599262736
16,-0.134,0.868980861701623,0.7574207470579841,0.9805409763452619
17,-0.133,0.865651399507932,0.7550366278140803,0.9762661712017837
18,-0.132,0.862377048494073,0.7526603034682604,0.9720937935198857
19,-0.131,0.859157293429006,0.7502930878381497,0.9680214990198623
20,-0.13,0.855991631449225,0.7479362727974342,0.9640469901010157
21,-0.129,0.852879571933764,0.7455911273796252,0.9601680164879027
22,-0.128,0.849820636383299,0.7432588969063249,0.9563823758602731
23,-0.127,0.846814358303363,0.7409408021547782,0.9526879144519479
24,-0.126,0.843860283091685,0.7386380385778702,0.9490825276054998
25,-0.125,0.840957967929705,0.7363517755881042,0.9455641602713059
26,-0.124,0.838106981678268,0.7340831559153052,0.9421308074412309
27,-0.123,0.835306904777523,0.7318332950461034,0.9387805145089426
28,-0.122,0.832557329151069,0.7296032807515748,0.9355113775505631
29,-0.121,0.829857858114357,0.7273941727077381,0.9323215435209758
30,-0.12,0.827208106287388,0.7252070022120831,0.9292092103626928
31,-0.119,0.824607699511732,0.7230427719978316,0.9261726270256323
32,-0.118,0.822056274771898,0.7209024561462872,0.9232100933975088
33,-0.117,0.819553480121089,0.7187870000964243,0.9203199601457537
34,-0.116,0.81709897461138,0.7166973207497788,0.9175006284729813
35,-0.115,0.81469242822835,0.7146343066677555,0.9147505497889444
36,-0.114,0.812333521830207,0.7125988183576687,0.9120682253027453
37,-0.113,0.810021947091456,0.710591688643164,0.909452205539748
38,-0.112,0.807757406451139,0.7086137231141257,0.9069010897881523
39,-0.111,0.80553961306571,0.7066657006507717,0.9044135254806482
40,-0.11,0.803368290766579,0.7047483740163298,0.9019882075168282
41,-0.109,0.801243174022392,0.7028624705125172,0.8996238775322668
42,-0.108,0.799164007906091,0.7010086926919309,0.8973193231202511
43,-0.107,0.797130548066818,0.6991877191214633,0.8950733770121728
44,-0.106,0.795142560706732,0.6974002051909273,0.8928849162225366
45,-0.105,0.7931998225628,0.6956467839611952,0.8907528611644048
46,-0.104,0.791302120893623,0.6939280670463277,0.8886761747409182
47,-0.103,0.789449253471406,0.6922446455244556,0.8866538614183564
48,-0.102,0.787641028579105,0.6905970908714031,0.8846849662868069
49,-0.101,0.785877265012882,0.6889859522252275,0.8827685778005365
50,-0.1,0.784157792089926,0.6874117500239982,0.8809038341558537
51,-0.099,0.782482449661747,0.6858749882451165,0.8790899110783774
52,-0.098,0.780851088133054,0.6843761580398716,0.8773260182262365
53,-0.097,0.779263568486297,0.6829157386968534,0.8756113982757405
54,-0.096,0.77771976231202,0.6814941986054497,0.8739453260185903
55,-0.095,0.776219551845114,0.6801119962172933,0.8723271074729347
56,-0.094,0.774762830007117,0.6787695810038408,0.8707560790103932
57,-0.093,0.773349500454686,0.6774673944084609,0.869231606500911
58,-0.092,0.771979477634375,0.6762058707916496,0.8677530844771004
59,-0.091,0.770652686843885,0.6749854383682253,0.8663199353195447
60,-0.09,0.769369064299927,0.6738065201355311,0.8649316084643229
61,-0.089,0.768128557212866,0.6726695347918763,0.8635875796338557
62,-0.088,0.76693112386833,0.6715748976446336,0.8622873500920263
63,-0.087,0.765776733715952,0.6705230215075455,0.8610304459243585
64,-0.086,0.764665367465453,0.6695143175869684,0.8598164173439375
65,-0.085,0.763597017190259,0.6685491963568991,0.8586448380236188
66,-0.084,0.762571686438874,0.6676280684227589,0.857515304454989
67,-0.083,0.761589390354229,0.6667513453740075,0.8564274353344505
68,-0.082,0.76065015580125,0.6659194406257727,0.8553808709767272
69,-0.081,0.759754021502897,0.665132770249749,0.8543752727560449
70,-0.08,0.758901038184924,0.6643917537946817,0.8534103225751664
71,-0.079,0.758091268729663,0.6636968150968524,0.8524857223624737
72,-0.078,0.757324788339097,0.6630483828502745,0.8516011938279195
73,-0.077,0.756601684707552,0.6624468679788649,0.850756501436239
74,-0.076,0.755922058204319,0.6618926450477995,0.8499514713608385
75,-0.075,0.755286022066551,0.6613860930801679,0.8491859510529342
76,-0.074,0.754693702602794,0.6609276011998757,0.8484598040057123
77,-0.073,0.754145239407535,0.6605175692899525,0.8477729095251174
78,-0.072,0.753640785587154,0.660156379617195,0.847125191557113
79,-0.071,0.753180507997712,0.659844362111351,0.8465166538840729
80,-0.07,0.752764587495001,0.659581852403773,0.845947322586229
81,-0.069,0.752393219197345,0.6593692016139737,0.8454172367807163
82,-0.068,0.752066612761606,0.6592067772095107,0.8449264483137013
83,-0.067,0.751784992672948,0.6590949638379879,0.844475021507908
84,-0.066,0.751548598548876,0.6590341641341233,0.8440630329636287
85,-0.065,0.751357685458129,0.6590247995045769,0.843690571411681
86,-0.064,0.751212524255039,0.659067310892949,0.8433577376171291
87,-0.063,0.751113401929979,0.6591621595270516,0.8430646443329064
88,-0.062,0.751060621976573,0.6593098276503108,0.8428114163028352
89,-0.061,0.751054504776381,0.6595108192388704,0.8425981903138916
90,-0.06,0.751095388001796,0.6597656607056952,0.8424251152978968
91,-0.059,0.751183627037946,0.6600749015926933,0.8422923524831986
92,-0.058,0.751319595424416,0.660439115251582,0.8422000755972499
93,-0.057,0.751503628135426,0.6608588377365369,0.8421484185343152
94,-0.056,0.751735640121066,0.6613341547602056,0.8421371254819263
95,-0.055,0.752015361021524,0.6618649493216759,0.842165772721372
96,-0.054,0.752342536626702,0.6624511172369845,0.8422339560164196
97,-0.053,0.752716929624735,0.6630925682679666,0.8423412909815035
98,-0.052,0.753138319262996,0.6637892260641994,0.8424874124617926
99,-0.051,0.753606501025868,0.6645410280919568,0.8426719739597792
100,-0.05,0.754121286328624,0.6653479255504986,0.8428946471067493
101,-0.049,0.754682502226833,0.6662098832759124,0.8431551211777536
102,-0.048,0.755289991140696,0.667126879632535,0.8434531026488569
103,-0.047,0.755943610593792,0.6680989063918855,0.8437883147956985
104,-0.046,0.756643232965694,0.6691259685988352,0.8441604973325528
105,-0.045,0.757388745257998,0.6702080844246577,0.8445694060913383
106,-0.044,0.758180048873281,0.6713452850063831,0.845014812740179
107,-0.043,0.759017059406558,0.6725376142717473,0.8454965045413686
108,-0.042,0.75989970644883,0.673785128748865,0.846014284148795
109,-0.041,0.760827933402328,0.675087897359554,0.846567969445102
110,-0.04,0.761801697307074,0.6764460011950479,0.8471573934191001
111,-0.039,0.762820968678425,0.6778595332726564,0.8477824040841936
112,-0.038,0.763885731355256,0.6793285982716737,0.8484428644388382
113,-0.037,0.764995982358466,0.6808533122466203,0.8491386524703117
114,-0.036,0.766151731759523,0.6824338023156443,0.8498696612034017
115,-0.035,0.767353002558755,0.6840702063216109,0.8506357987958992
116,-0.034,0.768599830573126,0.6857626724631095,0.8514369886831424
117,-0.033,0.769892264333251,0.6875113588922713,0.8522731697742306
118,-0.032,0.771230364989404,0.6893164332758934,0.8531442967029146
119,-0.031,0.77261420622631,0.6911780723159858,0.8540503401366343
120,-0.03,0.774043874186495,0.6930964612253605,0.8549912871476295
121,-0.029,0.775519467402011,0.6950717931534052,0.8559671416506169
122,-0.028,0.777041096734339,0.6971042685565983,0.8569779249120796
123,-0.027,0.778608885322302,0.6991940945077102,0.8580236761368938
124,-0.026,0.780222968537823,0.701341483936924,0.8591044531387221
125,-0.025,0.781883493949376,0.7035466547973449,0.860220333101407
126,-0.024,0.783590621292969,0.7058098291464716,0.8613714134394663
127,-0.023,0.785344522450563,0.7081312321342951,0.8625578127668309
128,-0.022,0.787145381435754,0.7105110908875284,0.8637796719839795
129,-0.021,0.788993394386642,0.7129496332783514,0.8650371554949325
130,-0.02,0.79088876956575,0.7154470865646484,0.8663304525668517
131,-0.019,0.792831727366918,0.7180036758872711,0.8676597788465649
132,-0.018,0.794822500329046,0.7206196226081404,0.8690253780499516
133,-0.017,0.796861333156645,0.7232951424712182,0.8704275238420718
134,-0.016,0.798948482747071,0.7260304435662384,0.8718665219279036
135,-0.015,0.801084218224408,0.7288257240728822,0.8733427123759339
136,-0.014,0.803268820979915,0.731681169760501,0.874856472199329
137,-0.013,0.805502584718989,0.7345969512157389,0.876408218222239
138,-0.012,0.807785815514578,0.7375732207673209,0.877998410261835
139,-0.011,0.810118831867019,0.7406101090739646,0.8796275546600735
140,-0.0099999999999999,0.812501964770241,0.7437077213377008,0.8812962082027811
141,-0.0089999999999999,0.814935557784309,0.7468661331010022,0.8830049824676158
142,-0.0079999999999999,0.817419967114275,0.7500853855819223,0.8847545486466277
143,-0.0069999999999999,0.819955561695312,0.7533654804970549,0.8865456428935692
144,-0.0059999999999999,0.822542723284115,0.7567063743175593,0.8883790722506708
145,-0.005,0.825181846556546,0.7601079718988916,0.8902557212142005
146,-0.004,0.827873339211522,0.7635701194203863,0.8921765590026576
147,-0.003,0.830617622081133,0.7670925965666682,0.8941426475955978
148,-0.002,0.833415129246996,0.7706751078793604,0.8961551506146316
