Return,epk_overall,epk_cluster0,epk_cluster1
-0.15,0.926156043196851,0.88529148037683,0.910310644574347
-0.149,0.924507614445839,0.882296179050813,0.913184157219347
-0.148,0.922876617989124,0.879336465619288,0.916066147737219
-0.147,0.921262981190986,0.876412069071258,0.918956373105158
-0.146,0.919666632667951,0.873522722517302,0.921854583760895
-0.145,0.918087502284013,0.870668163170189,0.924760523506019
-0.144,0.916525521146011,0.867848132325546,0.927673929409851
-0.143,0.914980621599178,0.865062375342574,0.930594531713984
-0.142,0.913452737222844,0.862310641624874,0.933522053737578
-0.141,0.911941802826314,0.859592684601397,0.936456211783508
-0.14,0.910447754444902,0.856908261707543,0.939396715045488
-0.139,0.908970529336135,0.854257134366448,0.94234326551626
-0.138,0.907510065976127,0.85163906797047,0.945295557896978
-0.137,0.906066304056116,0.849053831862907,0.948253279507891
-0.136,0.904639184479169,0.846501199319983,0.951216110200465
-0.135,0.903228649357058,0.843980947533096,0.954183722271044
-0.134,0.901834642007309,0.841492857591382,0.957155780376204
-0.133,0.900457106950416,0.839036714464596,0.96013194144991
-0.132,0.899095989907228,0.836612306986345,0.963111854622631
-0.131,0.897751237796519,0.834219427837687,0.966095161142546
-0.13,0.896422798732712,0.831857873531118,0.969081494298979
-0.129,0.895110622023802,0.829527444394969,0.972070479348225
-0.128,0.893814658169434,0.827227944558225,0.975061733441901
-0.127,0.892534858859174,0.824959181935806,0.978054865558002
-0.126,0.891271176970947,0.8227209682143,0.98104947643479
-0.125,0.890023566569665,0.820513118838188,0.984045158507711
-0.124,0.888791982906029,0.818335452996571,0.98704149584948
-0.123,0.887576382415517,0.816187793610421,0.990038064113523
-0.122,0.886376722717553,0.814069967320368,0.993034430480936
-0.121,0.885192962614866,0.811981804475045,0.996030153611148
-0.12,0.884025062093034,0.809923139120004,0.999024783596464
-0.119,0.882872982320214,0.807893808987232,1.00201786192066
-0.118,0.881736685647064,0.805893655485263,1.00500892142185
-0.117,0.880616135606861,0.803922523689925,1.00799748625976
-0.116,0.879511296915805,0.801980262335725,1.01098307188765
-0.115,0.878422135473523,0.800066723807892,1.01396518502908
-0.114,0.877348618363774,0.7981817641351,1.01694332365962
-0.113,0.876290713855342,0.796325242982877,1.0199169769939
-0.112,0.875248391403146,0.794497023647731,1.02288562547793
-0.111,0.874221621649535,0.792696973051997,1.02584874078719
-0.11,0.873210376425808,0.790924961739429,1.02880578583043
-0.109,0.872214628753924,0.789180863871555,1.03175621475957
-0.108,0.871234352848435,0.787464557224807,1.03469947298576
-0.107,0.870269524118627,0.785775923188449,1.03763499720198
-0.106,0.869320119170869,0.784114846763319,1.04056221541222
-0.105,0.868386115811196,0.782481216561397,1.0434805469675
-0.104,0.867467493048091,0.780874924806234,1.04638940260902
-0.103,0.866564231095508,0.779295867334238,1.04928818451847
-0.102,0.865676311376108,0.777743943596853,1.05217628637595
-0.101,0.864803716524733,0.776219056663648,1.05505309342543
-0.1,0.863946430392101,0.774721113226322,1.05791798254814
-0.099,0.863104438048744,0.77325002360367,1.06077032234406
-0.098,0.862277725789179,0.771805701747501,1.06360947322159
-0.097,0.86146628113632,0.770388065249557,1.0664347874958
-0.096,0.860670092846136,0.768997035349435,1.06924560949523
-0.095,0.859889150912556,0.767632536943541,1.07204127567755
-0.094,0.859123446572619,0.766294498595105,1.07482111475426
-0.093,0.85837297231189,0.764982852545261,1.07758444782456
-0.092,0.857637721870125,0.763697534725245,1.08033058851857
-0.091,0.856917690247201,0.762438484769709,1.08305884315012
-0.09,0.856212873709313,0.761205646031187,1.0857685108791
-0.089,0.855523269795443,0.759998965595748,1.08845888388381
-0.088,0.854848877324097,0.758818394299842,1.09112924754312
-0.087,0.854189696400331,0.75766388674839,1.09377888062882
-0.086,0.853545728423052,0.756535401334127,1.09640705550817
-0.085,0.852916976092612,0.755432900258242,1.09901303835679
-0.084,0.852303443418688,0.754356349552337,1.10159608938195
-0.083,0.851705135728475,0.753305719101741,1.10415546305649
-0.082,0.851122059675161,0.752280982670206,1.10669040836324
-0.081,0.850554223246727,0.751282117926029,1.10920016905022
-0.08,0.850001635775054,0.750309106469624,1.11168398389652
-0.079,0.849464307945347,0.749361933862584,1.11414108698896
-0.078,0.848942251805888,0.748440589658275,1.11657070800962
-0.077,0.848435480778116,0.747545067433995,1.11897207253415
-0.076,0.847944009667048,0.746675364824739,1.12134440234086
-0.075,0.847467854672035,0.745831483558611,1.12368691573074
-0.074,0.847007033397876,0.745013429493933,1.12599882785814
-0.073,0.846561564866281,0.744221212658083,1.12827935107223
-0.072,0.8461314695277,0.743454847288119,1.13052769526908
-0.071,0.845716769273524,0.742714351873234,1.1327430682544
-0.07,0.845317487448652,0.741999749199088,1.13492467611663
-0.069,0.844933648864456,0.74131106639407,1.13707172361044
-0.068,0.844565279812127,0.740648334977552,1.13918341455047
-0.067,0.844212408076426,0.740011590910175,1.14125895221501
-0.066,0.84387506294984,0.739400874646238,1.14329753975967
-0.065,0.843553275247155,0.73881623118824,1.14529838064058
-0.064,0.843247077320456,0.738257710143651,1.14726067904712
-0.063,0.842956503074551,0.737725365783953,1.14918364034382
-0.062,0.842681587982848,0.737219257106048,1.15106647152115
-0.061,0.84242236910368,0.736739447896077,1.15290838165498
-0.06,0.842178885097087,0.736286006795733,1.15470858237437
-0.059,0.841951176242072,0.735859007371147,1.15646628833737
-0.058,0.841739284454345,0.735458528184415,1.1581807177144
-0.057,0.841543253304542,0.73508465286786,1.15985109267899
-0.056,0.841363128036966,0.734737470201097,1.16147663990537
-0.055,0.841198955588828,0.734417074191009,1.16305659107246
-0.054,0.841050784610017,0.734123564154703,1.16459018337393
-0.053,0.84091866548341,0.733857044805564,1.16607666003385
-0.052,0.840802650345728,0.733617626342485,1.16751527082732
-0.051,0.840702793108949,0.733405424542393,1.16890527260575
-0.05,0.840619149482312,0.733220560856164,1.17024592982617
-0.049,0.840551776994882,0.733063162508053,1.17153651508401
-0.048,0.840500735018747,0.73293336259874,1.17277630964889
