,Return,epk_overall,0,1
0,-0.15,0.926156043196851,0.7947367908936953,1.0575752955000066
1,-0.149,0.924507614445839,0.7938513241492884,1.0551639047423895
2,-0.148,0.922876617989124,0.7929646228001273,1.0527886131781208
3,-0.147,0.921262981190986,0.7920769756561016,1.0504489867258706
4,-0.146,0.919666632667951,0.791188671539383,1.048144593796519
5,-0.145,0.918087502284013,0.7902999992091683,1.0458750053588577
6,-0.144,0.916525521146011,0.7894112472837631,1.043639795008259
7,-0.143,0.914980621599178,0.7885227041603986,1.0414385390379575
8,-0.142,0.913452737222844,0.7876346579331106,1.0392708165125775
9,-0.141,0.911941802826314,0.7867473963090552,1.0371362093435728
10,-0.14,0.910447754444902,0.7858612065236179,1.035034302366186
11,-0.139,0.908970529336135,0.7849763752546662,1.0329646834176036
12,-0.138,0.907510065976127,0.7840931885363045,1.0309269434159496
13,-0.137,0.906066304056116,0.7832119316724812,1.0289206764397507
14,-0.136,0.904639184479169,0.7823328891507699,1.0269454798075681
15,-0.135,0.903228649357058,0.7814563445566771,1.025000954157439
16,-0.134,0.901834642007309,0.7805825804887994,1.0230867035258187
17,-0.133,0.900457106950416,0.7797118784751085,1.0212023354257236
18,-0.132,0.899095989907228,0.7788445188906997,1.0193474609237565
19,-0.131,0.897751237796519,0.7779807808772802,1.017521694715758
20,-0.13,0.896422798732712,0.7771209422646326,1.0157246552007915
21,-0.129,0.895110622023802,0.7762652794943764,1.0139559645532275
22,-0.128,0.893814658169434,0.775414067546191,1.012215248792677
23,-0.127,0.892534858859174,0.7745675798667864,1.0105021378515617
24,-0.126,0.891271176970947,0.7737260883017844,1.0088162656401096
25,-0.125,0.890023566569665,0.7728898630307338,1.007157270108596
26,-0.124,0.888791982906029,0.772059172505397,1.0055247933066611
27,-0.123,0.887576382415517,0.7712342833914959,1.0039184814395379
28,-0.122,0.886376722717553,0.7704154605140285,1.0023379849210774
29,-0.121,0.885192962614866,0.7696029668062915,1.0007829584234404
30,-0.12,0.884025062093034,0.7687970632627045,0.9992530609233635
31,-0.119,0.882872982320214,0.767998008895524,0.997747955744904
32,-0.118,0.881736685647064,0.7672060606955161,0.9962673105986118
33,-0.117,0.880616135606861,0.7664214735966448,0.9948107976170772
34,-0.116,0.879511296915805,0.7656445004448005,0.9933780933868095
35,-0.115,0.878422135473523,0.7648753919706175,0.9919688789764285
36,-0.114,0.877348618363774,0.7641143967663621,0.9905828399611859
37,-0.113,0.876290713855342,0.7633617612668999,0.989219666443784
38,-0.112,0.875248391403146,0.7626177297347346,0.9878790530715574
39,-0.111,0.874221621649535,0.7618825442490578,0.9865606990500122
40,-0.11,0.873210376425808,0.7611564446988102,0.9852643081528059
41,-0.109,0.872214628753924,0.7604396687796634,0.9839895887281845
42,-0.108,0.871234352848435,0.759732451994891,0.9827362537019789
43,-0.107,0.870269524118627,0.75903502766004,0.981504020577214
44,-0.106,0.869320119170869,0.7583476269113278,0.9802926114304102
45,-0.105,0.868386115811196,0.7576704787176918,0.9791017529047001
46,-0.104,0.867467493048091,0.7570038098963716,0.9779311761998104
47,-0.103,0.866564231095508,0.7563478451319583,0.9767806170590576
48,-0.102,0.865676311376108,0.755702806998775,0.975649815753441
49,-0.101,0.864803716524733,0.7550689159865082,0.9745385170629578
50,-0.1,0.863946430392101,0.7544463905289502,0.9734464702552517
51,-0.099,0.863104438048744,0.7538354470357628,0.9723734290617253
52,-0.098,0.862277725789179,0.753236299927123,0.9713191516512351
53,-0.097,0.86146628113632,0.7526491616711437,0.9702834006014962
54,-0.096,0.860670092846136,0.7520742428239391,0.969265942868333
55,-0.095,0.859889150912556,0.751511752072218,0.9682665497528941
56,-0.094,0.859123446572619,0.7509618962782696,0.9672849968669683
57,-0.093,0.85837297231189,0.7504248805272371,0.966321064096543
58,-0.092,0.857637721870125,0.7499009081765341,0.9653745355637159
59,-0.091,0.856917690247201,0.7493901809072933,0.9644451995871087
60,-0.09,0.856212873709313,0.7488928987777226,0.9635328486409034
61,-0.089,0.855523269795443,0.7484092602782414,0.9626372793126446
62,-0.088,0.854848877324097,0.7479394623882837,0.9617582922599103
63,-0.087,0.854189696400331,0.7474837006346432,0.9608956921660189
64,-0.086,0.853545728423052,0.747042169151251,0.960049287694853
65,-0.085,0.852916976092612,0.7466150607402555,0.9592188914449684
66,-0.084,0.852303443418688,0.746202566934304,0.9584043199030721
67,-0.083,0.851705135728475,0.7458048780599157,0.9576053933970342
68,-0.082,0.851122059675161,0.7454221833018128,0.9568219360485092
69,-0.081,0.850554223246727,0.7450546707681344,0.9560537757253197
70,-0.08,0.850001635775054,0.7447025275563977,0.9553007439937105
71,-0.079,0.849464307945347,0.7443659398201169,0.9545626760705771
72,-0.078,0.848942251805888,0.7440450928359715,0.9538394107758045
