,Return,epk_cluster0,0,1
0,-0.15,1.05007824149455,0.6141268914954332,1.4860295914936668
1,-0.149,1.04254686241024,0.6169601307700463,1.4681335940504339
2,-0.148,1.03517642642355,0.6196117706014159,1.4507410822456839
3,-0.147,1.0279625864068,0.6220918352568945,1.4338333375567056
4,-0.146,1.02090115913146,0.6244097668506778,1.4173925514122423
5,-0.145,1.01398811776788,0.6265744647857484,1.4014017707500117
6,-0.144,1.00721958479614,0.6285943220988075,1.3858448474934726
7,-0.143,1.000591825302,0.6304772589863843,1.3707063916176159
8,-0.142,0.994101240633932,0.6322307537620515,1.3559717275058125
9,-0.141,0.987744362398742,0.6338618714693441,1.34162685332814
10,-0.14,0.981517846774962,0.6353772903527649,1.3276584031971592
11,-0.139,0.975418469124655,0.6367833263693939,1.314053611879916
12,-0.138,0.969443118885611,0.6380859559060412,1.3008002818651807
13,-0.137,0.963588794727078,0.6392908368509371,1.287886752603219
14,-0.136,0.957852599953443,0.640403328155124,1.275301871751762
15,-0.135,0.952231738141195,0.6414285060254781,1.263034970256912
16,-0.134,0.946723508995595,0.6423710651971632,1.2510759527940267
17,-0.133,0.941325304414313,0.6432352762632585,1.2394153325653674
18,-0.132,0.936034604746154,0.6440251725820649,1.228044036910243
19,-0.131,0.930848975233753,0.6447445798239555,1.2169533706435505
20,-0.13,0.925766062629867,0.6453971286051969,1.2061349966545372
21,-0.129,0.920783591977544,0.6459862662761096,1.1955809176789784
22,-0.128,0.915899363545045,0.6465152679281629,1.185283459161927
23,-0.127,0.911111249907019,0.6469872466791662,1.1752352531348718
24,-0.126,0.906417193163926,0.6474051632905691,1.165429223037283
25,-0.125,0.901815202292213,0.6477718351664177,1.1558585694180084
26,-0.124,0.897303350618231,0.6480899447793496,1.1465167564571124
27,-0.123,0.892879773409258,0.6483620475652332,1.1373974992532827
28,-0.122,0.888542665575475,0.6485905793246973,1.1284947518262527
29,-0.121,0.884290279477035,0.6487778631666493,1.1198026957874208
30,-0.12,0.880120922830768,0.6489261160260366,1.1113157296354996
31,-0.119,0.876032956711385,0.6490374547856165,1.1030284586371537
32,-0.118,0.872024793642305,0.6491139020289989,1.0949356852556111
33,-0.117,0.868094895771585,0.649157391450207,1.087032400092963
34,-0.116,0.864241773128637,0.6491697729429642,1.0793137733143099
