Return,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100
-0.14,1.02120730809274,1.07166470929429,1.20722899360187,1.23697159559287,0.923826486897748,1.0679382114174,1.14495822297092,1.14824757128172,0.895933609116148,1.14452955196296,1.56460334348628,1.06265805702048,1.01125900342525,1.28556601067024,0.997551425531786,1.26529163076826,1.11400575430678,1.32773474816117,1.11043321026528,1.1158361316182,0.93818749659553,1.10120540768683,1.17256836017636,1.12706806810755,1.06828290834089,1.01521106816313,1.15604117576923,1.16454475028687,1.01155126786803,0.949876958859797,1.17855683007312,1.24547372660505,1.2474245098008,1.28296396930953,1.20914480233418,0.982781295955695,1.19473478526341,1.0169581612938,0.951481249240648,1.08729088046618,0.902990671860618,1.14590794577816,1.31679860601467,1.19848118844957,1.20253237398422,1.05397144136327,1.12584958948114,1.08889137392358,1.1605515674191,0.940995955864386,0.795510614622006,1.03244336396978,1.11465682930154,1.37066488443023,0.896107915417652,1.06149176435318,1.18659519806056,1.13391388406045,1.0693107244881,1.27521890358598,1.10239381428088,1.14658593879525,1.15665865596305,1.08552841156077,1.05067741552034,1.11365674395253,1.14886709618276,1.12380926027569,0.953442506927921,1.14151286945679,1.22133860016331,1.05977515353158,0.893440036738466,1.01252803135554,1.11356773922765,1.15550420777694,0.974131906295423,1.03748550466134,1.20674601110399,0.906904516965197,0.926308144454237,1.36799149407977,1.14754779175346,1.09311427764732,1.07960084430949,1.06717945233482,1.16605461908466,0.874465102468481,0.922170650816728,1.04104205191258,1.17538222694834,1.02047076180987,1.1548094391288,1.00674395526165,0.997370265588776,1.14891777413026,1.07017241027463,1.03453612485923,1.01500540183143,1.21905186231221
-0.139,1.01459204245272,1.06427528182826,1.19579059048446,1.22725183865597,0.921643115599578,1.0617714898973,1.13534427932689,1.13993002526937,0.893066400112264,1.13260857772084,1.54438963333431,1.05898819698143,1.00867605067064,1.27246868823081,0.989846125045203,1.25521735790661,1.10871930424079,1.31525240117907,1.10286232705787,1.10879883196668,0.93606052098235,1.0933478301542,1.15949868356042,1.11952285249778,1.06080655659678,1.01150979173593,1.14570543518159,1.15650344508188,1.00568013082341,0.946995478258176,1.17099892195343,1.23290229932228,1.23607307830774,1.26793596805843,1.20411743513047,0.979268807499918,1.18221799268778,1.01162469939143,0.947104411812186,1.08059168211986,0.899627404035343,1.13579802047115,1.30005767477601,1.1897903477062,1.19243127207387,1.04599012154369,1.11975784904254,1.08211000122931,1.1530259781825,0.936534683494625,0.794173528123513,1.02476686103903,1.10462453263286,1.35332820098232,0.893939140926691,1.05424705247542,1.18094779029511,1.12911976840729,1.06290256210045,1.26130171515598,1.09181393233213,1.13790461015168,1.14669876747586,1.07689362747033,1.04353457871568,1.10820548908656,1.14180674969183,1.11464160751619,0.947194572191915,1.13205127906997,1.21214486935024,1.05344527122195,0.891744670048212,1.00580243910049,1.10420507539746,1.14593071483708,0.96847312857877,1.03399293796274,1.19695093842171,0.902991130780448,0.923085954605436,1.35181137818816,1.13800386696915,1.08487971250273,1.07183960204186,1.06399032181071,1.15530394019186,0.871407875564318,0.918376396053317,1.03754744141977,1.16762808305856,1.01527220557325,1.14559706458031,0.999712730276917,0.993995732861225,1.14236454685966,1.06485542934279,1.02606933521435,1.00862792459979,1.2110049991349
-0.138,1.00809814042571,1.05702468658668,1.18461687487945,1.21771901989155,0.919484725925196,1.05571659581792,1.12593433927444,1.13176592612572,0.890251362650312,1.12099109131091,1.52465696741381,1.05534174746537,1.00612071059256,1.25968760085616,0.982303127591339,1.24533622715384,1.10350290860684,1.30304430362466,1.09542846709897,1.10188128093468,0.933956797995327,1.08563949951667,1.14677942233309,1.11211015384,1.05346999110744,1.00786339238189,1.13560081764869,1.14860563058374,0.999927455884313,0.944150466217746,1.1635648616785,1.22063236391651,1.22497114165616,1.25331959945435,1.19913739269424,0.975799830957956,1.17001779517298,1.0063763776834,0.942794041835662,1.07400481308714,0.896314433597454,1.12591102097023,1.28380430257906,1.18125759014198,1.18253933871545,1.03817065950296,1.11373216903597,1.0754611956289,1.14563869087875,0.932144625077561,0.792858030415422,1.01724700779099,1.09482161539855,1.33649004061962,0.891804593586,1.04713530913695,1.17536917036136,1.12438776356297,1.0566013848102,1.24773951976128,1.08148905624942,1.12939183253892,1.13695439992146,1.06843936387986,1.03652665436996,1.10282787616681,1.13486066457085,1.10566541014771,0.941066822386621,1.12278957936474,1.20312078507381,1.04723892545814,0.890070141437354,0.999204701541591,1.09504308840589,1.13655700407531,0.962913853854253,1.0305399360415,1.18735260812644,0.899138501275602,0.919919816127254,1.33607133255093,1.12866237323003,1.0768070542045,1.0642287953471,1.06081545113419,1.14479936299703,0.868410662663462,0.914638537468179,1.03409837409969,1.16001011939174,1.01015412872927,1.13657106848388,0.992819965259718,0.990662627807566,1.13591047637453,1.05961391966344,1.01778410237476,1.0023640582561,1.20305830680813
-0.137,1.00172335271937,1.04991015581246,1.17370031996642,1.20836897297846,0.917351313346184,1.04977123170522,1.11672332654434,1.12375212090335,0.887488079964882,1.10966738410789,1.50539166394925,1.05171902725172,1.00359281283645,1.24721308255346,0.974918654085568,1.23564389407769,1.09835583072376,1.29110292944463,1.08812900029732,1.09508141918547,0.931876336966635,1.07807733995861,1.13439853714756,1.10482753728004,1.04627040927997,1.00427136531688,1.12572111011186,1.14084857602924,0.994291014927978,0.941341773315266,1.1562525396649,1.2086548175456,1.2141120006265,1.23910016731624,1.19420438163553,0.972374109673426,1.15812408061076,1.00121203289758,0.938549397290616,1.06752839779961,0.893051370091662,1.11624106771718,1.26801963141669,1.17287971150594,1.1728514400162,1.03050942745924,1.10777233121283,1.06894232829139,1.13838694818307,0.927824928774431,0.791564164084284,1.00988032708305,1.08524181882096,1.32013130709108,0.889704139015478,1.04015393565519,1.16985868376834,1.11971720987036,1.05040547906453,1.23452064637414,1.0714116716718,1.12104392502136,1.12742005193724,1.06016131820645,1.02965097373747,1.09752308954826,1.1280269723298,1.09687602749204,0.935056962999114,1.11372283106263,1.19426277212776,1.04115376271902,0.888416487564761,0.992732339880879,1.08607673883454,1.12737819372522,0.957452473904813,1.02712632896578,1.17794638588313,0.895346008710902,0.916809220940976,1.320755656961,1.1195183105116,1.06889273355077,1.05676527670766,1.05765528160889,1.13453404746839,0.865472886774113,0.910956556618802,1.0306943377642,1.15252552342922,1.00511549621612,1.12772709651895,0.986062809336718,0.987370741570625,1.12955413680384,1.05444699883987,1.0096759568034,0.996211783092929,1.19521107185846
-0.136,0.995465493181601,1.04292900298848,1.16303369425276,1.19919766065972,0.915242873247703,1.04393317019523,1.10770634230543,1.11588554853369,0.884776147407625,1.09862817414292,1.48658050367004,1.04812034313562,1.00109218963428,1.23503587009705,0.967689053831847,1.22613614908564,1.09327734534746,1.27942103365646,1.08096136996974,1.08839723958841,0.929819146902928,1.0706583676677,1.12234455267384,1.09767263267316,1.03920509036214,1.00073321648491,1.11606033236722,1.13322962511243,0.988768650331432,0.93856925216507,1.14905989743935,1.1969609325569,1.20348920368541,1.22526368496697,1.18931810880356,0.968991389919986,1.14652717904488,0.996130527800184,0.934369751189574,1.06116060715429,0.889837830799071,1.10678249750266,1.25268578278514,1.16465359899051,1.16336261737029,1.02300291551931,1.10187810414094,1.0625508522567,1.13126807445608,0.923574761471208,0.790291972721429,1.00266345511386,1.07587912356177,1.3042338850257,0.887637646929717,1.0333004076272,1.16441568366453,1.11510745926662,1.04431317280106,1.22163394397391,1.06157457213091,1.11285732089238,1.11809041886531,1.05205533458388,1.02290494668663,1.09229032685191,1.12130384880192,1.08826897784501,0.929162767308581,1.1048462668899,1.18556736015347,1.03518750197064,0.886783745112584,0.986382948299174,1.07730116555978,1.11838956944883,0.952087422267652,1.02375194766321,1.16872778960066,0.891613046257913,0.913753674490243,1.30584940572985,1.11056685300184,1.06113329399785,1.04944599480506,1.05451024266733,1.12450141759128,0.862593988699607,0.907329945052228,1.02733483062261,1.14517156548911,1.00015529485044,1.11906093779095,0.979438499630837,0.984119867522221,1.12329413206778,1.0493538003612,1.00174058597745,0.990169133955474,1.18746256730551
-0.135,0.989322436920214,1.0360786202094,1.15261004773295,1.19020117011298,0.913159401002936,1.03820025153429,1.09887865790319,1.10816323679597,0.882115169962124,1.0878645835328,1.46821071333999,1.04454599025108,0.998618675788325,1.22314708278519,0.960610799558894,1.21680891255025,1.08826673860169,1.26799163975128,1.07392309059965,1.0818267858415,0.927785236554341,1.06337968775832,1.11060652561873,1.09064313273784,1.03227139279574,0.997248460769,1.10661272672757,1.12574619376991,0.983358269319309,0.935832757492599,1.14198492633701,1.18554233786833,1.19309653607949,1.2117968336081,1.1844782814077,0.965651420977613,1.13521783936623,0.99113075070231,0.930254391396005,1.05489965733467,0.886673440732453,1.09752985405823,1.23778579563451,1.15657622828605,1.15406808042573,1.01564772732969,1.09604924404905,1.05628429693644,1.12427947107773,0.91939330849885,0.789041500988341,0.995593137262801,1.06672773889949,1.28878057844111,0.885604989623141,1.02657227258946,1.15903953087892,1.1105578741735,1.03832283446243,1.20906875346204,1.0519708439996,1.10482856362552,1.10896038449608,1.04411739807854,1.01628605916642,1.08712879885517,1.11468951306448,1.07983993212952,0.923382074278083,1.09615528456923,1.17703118011623,1.02933792945001,0.885171950847169,0.980154191647095,1.06871167836567,1.10958657762091,0.94681717318635,1.02041662402669,1.15969248358749,0.887939019876272,0.910752693468891,1.29133834356006,1.10180334201651,1.05352538759692,1.04226799123861,1.05138075210458,1.114695149248,0.859773423958365,0.903758204251226,1.02401936107363,1.13794559585141,0.995272532967182,1.11056851934722,0.972944358284445,0.980909801349722,1.11712909530718,1.04433347342075,0.993973827987104,0.984234198699193,1.17981205405122
-0.134,0.983292118493726,1.02935647565946,1.14242269882702,1.18137570852145,0.911100892046461,1.0325703811886,1.09023570795831,1.10058229940814,0.879504623126278,1.07736811733914,1.45026994984139,1.04099625239086,0.996172108655188,1.21153820341342,0.953680482693101,1.20765823014671,1.08332330790698,1.2568080277723,1.06701174568023,1.07536815113923,0.925774614482572,1.05623849132182,1.09917401491072,1.08373679127458,1.02546675167574,0.993816524129641,1.09737274823792,1.11839576804681,0.978057646421813,0.933132146206205,1.13502566623974,1.17439100145488,1.18292800950599,1.19868692360356,1.17968460713385,0.962353955206113,1.12418720747773,0.986211614979306,0.926202620445568,1.04874380866906,0.883557832631248,1.08847787914227,1.2233035689904,1.14864466075067,1.14496320039204,1.00844057592533,1.09028549564084,1.05014010698451,1.11741850133346,0.915279773360273,0.787812794682007,0.988666224118775,1.05778209249808,1.27375505383229,0.883605951663797,1.01996714776931,1.15372959395667,1.10606777145553,1.0324328720406,1.19681488138648,1.04259385232575,1.09695430300093,1.10002501323113,1.03634362918378,1.00979187077514,1.08203772938128,1.10818222639181,1.07158470785643,0.917712786530798,1.08764544015768,1.16865096092464,1.02360273066369,0.883581141679508,0.97404380322886,1.06030375092777,1.10096481893966,0.941640240598228,1.01712019101703,1.15083627297864,0.884323348192759,0.907805682037916,1.27720890448958,1.09322327926421,1.04606577111014,1.03522839738275,1.04826721631257,1.10510915876761,0.857010496819429,0.900240845580752,1.0207474475033,1.13084504200449,0.990466240067473,1.10224590094756,0.9665777896092,0.977740341139946,1.11105768832555,1.03938518273586,0.986371665452638,0.978405116703121,1.17225878220263
-0.133,0.977372530170523,1.02276011119144,1.13246522204793,1.17271759883557,0.909067341946622,1.02704152755756,1.081773083805,1.09313993323426,0.876943779580162,1.06713064375313,1.4327462848035,1.03747140232275,0.993752328130197,1.20020106038055,0.946894808855496,1.198680268392,1.07844636190814,1.24586372302739,1.0602249856388,1.06901947688421,0.923787289128065,1.04923205259819,1.08803705388135,1.07695142144716,1.01878867631091,0.990436692534305,1.08833505541084,1.11117590204034,0.972864323687628,0.930467277467336,1.12818020435337,1.16349921386529,1.17297785232543,1.18592185843838,1.17493679425623,0.959098748115999,1.11342680582224,0.981372058602713,0.922213755370763,1.04269136452535,0.880490646956434,1.07962150409007,1.20922380884197,1.14085604069027,1.13604350366967,1.00137827976575,1.08458659287907,1.04411556126365,1.11068243255047,0.911233377464066,0.786605900800293,0.981879667688623,1.04903682072983,1.25914178744804,0.881640181640205,1.01348271792378,1.14848524918977,1.10163639351206,1.02664173214998,1.18486257534167,1.0334372274918,1.0892312913983,1.09127954264112,1.02873027857765,1.00342001242709,1.07701635518801,1.10178029123944,1.06349926337627,0.912152868407134,1.07931244171162,1.16042352618646,1.01797940567847,0.882011354725269,0.968049582674867,1.05207301414703,1.09252004234559,0.936555177155844,1.01386248276262,1.14215509841954,0.880765462382797,0.904911866930933,1.26344815366181,1.08482232044141,1.03875130229724,1.02832443137653,1.04517003051472,1.09573759210329,0.85430427322544,0.89677739023483,1.01751861808839,1.12386740600705,0.985735466474374,1.09408927007609,0.960336277356583,0.974611287460533,1.10507860104362,1.03450810836918,0.978930219741714,0.972680077436703,1.16480199233045
-0.132,0.97156172025358,1.01628714000239,1.12273143635121,1.16422327571612,0.907058746476917,1.02161171978585,1.07348652724989,1.08583341560317,0.87443191320007,1.0571443755108,1.41562818976391,1.03397170210224,0.991359176632089,1.18912781084972,0.940250593570837,1.18987131037582,1.07363522040038,1.23515248539688,1.05356052583915,1.06277895144123,0.921823268876354,1.0423577262633,1.07718612428939,1.07028489412393,1.01223474788118,0.987108255860887,1.07949450144995,1.10408421591788,0.96777589981934,0.927838012759187,1.1214466740224,1.15285957269934,1.16324050028373,1.17349010113984,1.17023455174483,0.955885558436901,1.10292851417597,0.976611043684576,0.918287127529028,1.03674067024076,0.877471531885392,1.07095584180058,1.19553197893157,1.13320759274402,1.12730466578369,0.994457758949287,1.07895225974076,1.03820800725459,1.10406860214737,0.907253359864897,0.78542086760739,0.975230517776211,1.04048675951833,1.24492601640046,0.879707324253306,1.00711673326246,1.14330588064293,1.09726299081528,1.02094789912856,1.17320250092096,1.02449485264484,1.08165638024843,1.08271937639598,1.02127372212967,0.99716818411281,1.07206392585578,1.09548205025873,1.05557969240596,0.906700344099284,1.07115214326026,1.15234579109485,1.01246551435749,0.880462627364418,0.962169393899208,1.04401524981362,1.0842481392319,0.931560573281501,1.01064333465626,1.13364503099328,0.87726480605447,0.90207047917054,1.2500437516975,1.07659626913919,1.03157893636427,1.02155339523914,1.04208957900089,1.08657481459783,0.85165382426909,0.893367369184002,1.01433241060538,1.11701026196005,0.981079282996495,1.08609493718178,0.954217382103573,0.971522443438912,1.09919055096618,1.02970144555178,0.971645745470152,0.967057319078128,1.15744091666617
-0.131,0.965857791468149,1.00993524440192,1.11321539412358,1.15588928165003,0.905075101686476,1.01627904566943,1.06537192463392,1.07866010173353,0.871968317571068,1.04740185245071,1.39890452185095,1.03049740338141,0.988992499088021,1.17831092489311,0.933744758177657,1.18122775167403,1.06888921425432,1.22466829920065,1.04701614465852,1.05664480893208,0.919882562123574,1.03561294482669,1.06661213204746,1.06373513627718,1.00580261718767,0.983830520905305,1.07084612593235,1.09711839400665,0.962790053946407,0.925244215953904,1.11482325358125,1.14246496798124,1.15371058771332,1.16138064296759,1.16557758936865,0.952714148183606,1.09268455161736,0.971927556033897,0.914422082434338,1.03089011208567,0.874500143306884,1.06247617913394,1.1822142551161,1.12569661937079,1.11874250560506,0.987676031596359,1.07338221094437,1.03241487954447,1.09757443011372,0.903338977010596,0.784257744699363,0.968715918523556,1.03212693566944,1.2310936932868,0.877807032500707,1.00086700745052,1.13819088017501,1.0929468292706,1.01534989416624,1.1618257201089,1.0157608518462,1.07422651663574,1.07434007754632,1.01397045614342,0.991034152748772,1.06717970367547,1.08928588534078,1.04782221881556,0.901353295859972,1.06316053907067,1.14441475943906,1.00705869617412,0.878934997300468,0.956401163138486,1.03612638458225,1.07614513793024,0.92665505625372,1.00746258344916,1.12530226737875,0.873820835135157,0.899280770473023,1.23698392146483,1.06854107104453,1.02454572256642,1.01491267210558,1.03902623536223,1.07761540130079,0.849058248095099,0.890010323123461,1.01118837224465,1.1102712535834,0.976496780599418,1.07825933113571,0.948218738748127,0.968473614838994,1.09339228266111,1.02496440450795,0.964514625270465,0.961535127182233,1.15017478023994
