,Return,epk_cluster1,0,1
0,-0.15,0.849128636899708,0.4528100723051293,1.2454472014942866
1,-0.149,0.849623997751013,0.46017171616154395,1.2390762793404821
2,-0.148,0.850121016854962,0.467401431384306,1.232840602325618
3,-0.147,0.85061969861794,0.47450275540857006,1.2267366418273098
4,-0.146,0.851120047468412,0.48147907032884024,1.2207610246079836
5,-0.145,0.851622067857032,0.48833361077627696,1.214910524937787
6,-0.144,0.852125764256762,0.49506947129523493,1.209182057218289
7,-0.143,0.852631141162984,0.5016896132556539,1.2035726690703141
8,-0.142,0.853138203093616,0.5081968713349754,1.1980795348522566
9,-0.141,0.85364695458923,0.5145939595314025,1.1926999496470576
10,-0.14,0.854157400213166,0.5208834621867309,1.1874313382396011
11,-0.139,0.854669544551654,0.5270678206252897,1.1822712684780183
12,-0.138,0.855183392213931,0.5331493660255433,1.1772174184023187
13,-0.137,0.855698947832358,0.5391303285949132,1.1722675670698028
14,-0.136,0.856216216062548,0.5450128420696472,1.167419590055449
15,-0.135,0.856735201583479,0.5507989479592945,1.1626714552076636
16,-0.134,0.857255909097621,0.556490599554349,1.158021218640893
17,-0.133,0.857778343331059,0.5620896657143313,1.1534670209477866
18,-0.132,0.858302509033615,0.5675979344525125,1.1490070836147175
19,-0.131,0.858828410978973,0.5730171163324749,1.1446397056254711
20,-0.13,0.859356053964808,0.5783488476907493,1.1403632602388667
21,-0.129,0.859885442812907,0.5835946936989824,1.1361761919268316
22,-0.128,0.860416582369302,0.5887561512783026,1.1320770134603013
23,-0.127,0.860949477504394,0.5938346518778999,1.1280643031308881
24,-0.126,0.861484133113085,0.598831564129197,1.124136702096973
25,-0.125,0.862020554114907,0.6037481963864504,1.1202929118433635
26,-0.124,0.862558745454152,0.6085857991641009,1.116531691744203
27,-0.123,0.863098712100007,0.6133455674807566,1.1128518567192573
28,-0.122,0.863640459046683,0.6180286431192644,1.1092522749741014
29,-0.121,0.864183991313552,0.6226361168119745,1.1057318658151294
30,-0.12,0.864729313945281,0.627169030359924,1.102289597530638
31,-0.119,0.865276432011965,0.6316283786943817,1.0989244853295483
32,-0.118,0.865825350609267,0.636015111888928,1.095635589329606
33,-0.117,0.866376074858556,0.6403301371299011,1.0924220125872108
34,-0.116,0.866928609907042,0.6445743206528628,1.0892828991612211
